0.000   -0.094
0.019   -0.095
0.038   -0.093
0.056   -0.093
0.075   -0.091
0.094   -0.094
0.113   -0.094
0.131   -0.092
0.150   -0.090
0.169   -0.090
0.188   -0.090
0.206   -0.090
0.225   -0.090
0.244   -0.093
0.263   -0.094
0.281   -0.094
0.300   -0.091
0.319   -0.094
0.338   -0.091
0.356   -0.092
0.375   -0.091
0.394   -0.090
0.413   -0.092
0.431   -0.090
0.450   -0.094
0.469   -0.091
0.488   -0.093
0.506   -0.092
0.525   -0.094
0.544   -0.094
0.563   -0.094
0.581   -0.090
0.600   -0.092
0.619   -0.090
0.638   -0.091
0.656   -0.095
0.675   -0.093
0.694   -0.091
0.713   -0.091
0.731   -0.092
0.750   -0.093
0.769   -0.091
0.788   -0.091
0.806   -0.093
0.825   -0.094
0.844   -0.091
0.863   -0.095
0.881   -0.092
0.900   -0.091
0.919   -0.090
0.938   -0.091
0.956   -0.091
0.975   -0.092
0.994   -0.091
1.013   -0.092
1.031   -0.093
1.050   -0.091
1.069   -0.090
1.088   -0.090
1.106   -0.094
1.125   -0.091
1.144   -0.092
1.163   -0.093
1.181   -0.093
1.200   -0.092
1.219   -0.093
1.238   -0.091
1.256   -0.094
1.275   -0.095
1.294   -0.093
1.313   -0.095
1.331   -0.090
1.350   -0.090
1.369   -0.094
1.388   -0.092
1.406   -0.092
1.425   -0.095
1.444   -0.092
1.463   -0.095
1.481   -0.093
1.500   -0.095
1.519   -0.094
1.538   -0.092
1.556   -0.095
1.575   -0.093
1.594   -0.091
1.613   -0.091
1.631   -0.091
1.650   -0.090
1.669   -0.092
1.688   -0.093
1.706   -0.094
1.725   -0.091
1.744   -0.093
1.763   -0.091
1.781   -0.094
1.800   -0.093
1.819   -0.092
1.838   -0.090
1.856   -0.092
1.875   -0.091
1.894   -0.091
1.913   -0.093
1.931   -0.092
1.950   -0.091
1.969   -0.090
1.988   -0.090
2.006   -0.094
2.025   -0.090
2.044   -0.093
2.063   -0.089
2.081   -0.092
2.100   -0.093
2.119   -0.093
2.138   -0.093
2.156   -0.090
2.175   -0.093
2.194   -0.088
2.213   -0.092
2.231   -0.093
2.250   -0.088
2.269   -0.092
2.288   -0.090
2.306   -0.089
2.325   -0.092
2.344   -0.093
2.363   -0.091
2.381   -0.094
2.400   -0.091
2.419   -0.090
2.438   -0.090
2.456   -0.093
2.475   -0.094
2.494   -0.092
2.513   -0.090
2.531   -0.090
2.550   -0.090
2.569   -0.091
2.588   -0.091
2.606   -0.095
2.625   -0.091
2.644   -0.094
2.663   -0.092
2.681   -0.094
2.700   -0.091
2.719   -0.091
2.738   -0.094
2.756   -0.094
2.775   -0.095
2.794   -0.095
2.813   -0.091
2.831   -0.091
2.850   -0.092
2.869   -0.094
2.888   -0.094
2.906   -0.094
2.925   -0.092
2.944   -0.093
2.963   -0.092
2.981   -0.095
3.000   -0.092
3.019   -0.091
3.038   -0.091
3.056   -0.095
3.075   -0.091
3.094   -0.091
3.113   -0.094
3.131   -0.093
3.150   -0.090
3.169   -0.090
3.188   -0.095
3.206   -0.093
3.225   -0.090
3.244   -0.089
3.263   -0.090
3.281   -0.090
3.300   -0.091
3.319   -0.093
3.338   -0.093
3.356   -0.090
3.375   -0.092
3.394   -0.088
3.413   -0.092
3.431   -0.091
3.450   -0.092
3.469   -0.088
3.488   -0.092
3.506   -0.091
3.525   -0.090
3.544   -0.091
3.563   -0.091
3.581   -0.093
3.600   -0.088
3.619   -0.093
3.638   -0.091
3.656   -0.091
3.675   -0.088
3.694   -0.090
3.713   -0.091
3.731   -0.092
3.750   -0.092
3.769   -0.091
3.788   -0.091
3.806   -0.089
3.825   -0.091
3.844   -0.091
3.863   -0.091
3.881   -0.092
3.900   -0.095
3.919   -0.092
3.938   -0.095
3.956   -0.091
3.975   -0.092
3.994   -0.095
4.013   -0.094
4.031   -0.095
4.050   -0.094
4.069   -0.091
4.088   -0.094
4.106   -0.091
4.125   -0.091
4.144   -0.092
4.163   -0.092
4.181   -0.093
4.200   -0.094
4.219   -0.094
4.238   -0.095
4.256   -0.092
4.275   -0.093
4.294   -0.091
4.313   -0.094
4.331   -0.094
4.350   -0.093
4.369   -0.093
4.388   -0.095
4.406   -0.092
4.425   -0.094
4.444   -0.092
4.463   -0.090
4.481   -0.093
4.500   -0.090
4.519   -0.090
4.538   -0.091
4.556   -0.091
4.575   -0.092
4.594   -0.091
4.613   -0.088
4.631   -0.094
4.650   -0.092
4.669   -0.088
4.688   -0.092
4.706   -0.091
4.725   -0.089
4.744   -0.088
4.763   -0.088
4.781   -0.090
4.800   -0.088
4.819   -0.091
4.838   -0.094
4.856   -0.091
4.875   -0.091
4.894   -0.092
4.913   -0.091
4.931   -0.093
4.950   -0.089
4.969   -0.090
4.988   -0.090
5.006   -0.093
5.025   -0.092
5.044   -0.091
5.063   -0.090
5.081   -0.091
5.100   -0.091
5.119   -0.094
5.138   -0.094
5.156   -0.090
5.175   -0.090
5.194   -0.094
5.213   -0.095
5.231   -0.092
5.250   -0.091
5.269   -0.092
5.288   -0.090
5.306   -0.094
5.325   -0.094
5.344   -0.095
5.363   -0.096
5.381   -0.092
5.400   -0.093
5.419   -0.092
5.438   -0.095
5.456   -0.094
5.475   -0.092
5.494   -0.091
5.513   -0.095
5.531   -0.091
5.550   -0.091
5.569   -0.094
5.588   -0.094
5.606   -0.092
5.625   -0.091
5.644   -0.090
5.663   -0.092
5.681   -0.092
5.700   -0.091
5.719   -0.090
