#Thorlabs FTS
[SpectrumHeader]
#Date	20220425
#Time	15211717
#GMTTime	13211717
#XAxisUnit	nm_air
#YAxisUnit	intensity
#Average	1
#RollingAverage	0
#SpectrumSmooth	0
#SSmoothParam1	0
#SSmoothParam2	0
#SSmoothParam3	0
#SSmoothParam4	0
#IntegrationTime	6000.000000
#TriggerMode	0
#InterferometerSerial	M00512064
#Source	
#AirMeasureOpt	0
#WnrMin	13400.171875
#WnrMax	31133.470703
#Length	3648
#Resolution	0.0000000000e+00
#ADC	0
#Instrument	0
#InstrModel	CCS100
#Type	emission
#AirTemp	0.00
#AirPressure	0.00
#AirRelHum	0.00
#Name	
#Comment	""
[Data]
3.211977234e+02	8.203230798e-03
3.213053894e+02	4.640061408e-02
3.214130554e+02	1.040239446e-02
3.215207214e+02	1.469600014e-02
3.216283875e+02	8.203230798e-03
3.217360840e+02	9.957325645e-03
3.218437500e+02	-2.426061779e-03
3.219514465e+02	2.684376389e-02
3.220591736e+02	5.349553656e-03
3.221668701e+02	2.255015820e-02
3.222745972e+02	2.129349159e-03
3.223823242e+02	1.226121187e-02
3.224900513e+02	6.658579689e-03
3.225977783e+02	3.488118574e-02
3.227055359e+02	-3.054394329e-04
3.228132629e+02	1.508870814e-02
3.229210205e+02	4.040527623e-03
3.230288086e+02	-2.007173374e-03
3.231365662e+02	2.404244803e-02
3.232443542e+02	2.650341578e-02
3.233521423e+02	3.417430818e-02
3.234599304e+02	7.653439883e-03
3.235677185e+02	-7.164736744e-03
3.236755371e+02	1.409384888e-02
3.237833557e+02	8.779202588e-03
3.238911743e+02	1.396294567e-03
3.239989929e+02	1.605738769e-03
3.241068420e+02	1.063801907e-02
3.242146606e+02	3.077084199e-02
3.243225098e+02	1.448655617e-03
3.244303894e+02	1.587412320e-02
3.245382385e+02	1.487926394e-02
3.246461182e+02	2.689612471e-02
3.247539673e+02	2.006300725e-02
3.248618774e+02	-6.641126238e-03
3.249697571e+02	1.838745363e-02
3.250776367e+02	1.270628069e-02
3.251855469e+02	1.736641396e-03
3.252934570e+02	-4.677586723e-03
3.254013672e+02	2.904292755e-02
3.255093079e+02	1.765440032e-02
3.256172180e+02	1.281100325e-02
3.257251587e+02	-1.412875578e-02
3.258330994e+02	2.375446074e-02
3.259410706e+02	1.359641831e-02
3.260490112e+02	1.529815234e-02
3.261569824e+02	8.360314183e-03
3.262649536e+02	1.396294590e-02
3.263729248e+02	8.569758385e-03
3.264809265e+02	8.988646790e-03
3.265888977e+02	-7.426541764e-03
3.266968994e+02	2.810042817e-03
3.268049011e+02	4.249971826e-03
3.269129333e+02	3.752541670e-04
3.270209351e+02	-5.672446568e-04
3.271289673e+02	5.401914474e-03
3.272369995e+02	1.582176238e-02
3.273450317e+02	3.420048952e-02
3.274530945e+02	8.150869980e-03
3.275611267e+02	1.535051316e-02
3.276691895e+02	1.631919295e-02
3.277772522e+02	7.679620176e-04
3.278853455e+02	-1.693007187e-03
3.279934082e+02	3.200132772e-02
3.281015015e+02	5.428095348e-03
3.282095947e+02	1.341315452e-02
3.283176880e+02	1.566467993e-02
3.284258118e+02	1.029767212e-03
3.285339050e+02	1.511488855e-02
3.286420288e+02	1.762821921e-03
3.287501526e+02	1.770676114e-02
3.288583069e+02	3.925333172e-02
3.289664307e+02	-7.007653359e-03
3.290745850e+02	3.718506917e-02
3.291827393e+02	5.663719960e-03
3.292908936e+02	1.474836143e-03
3.293990784e+02	-8.290499100e-04
3.295072327e+02	1.993210427e-02
3.296154175e+02	2.234071307e-02
3.297236023e+02	3.045667661e-03
3.298318176e+02	2.676522173e-02
3.299400024e+02	1.186850388e-02
3.300482178e+02	2.566563897e-02
3.301564331e+02	2.312612906e-02
3.302646484e+02	5.977886263e-03
3.303728943e+02	1.469600014e-02
3.304811096e+02	1.909432933e-02
3.305893555e+02	4.407054745e-03
3.306976013e+02	4.878303967e-03
3.308058777e+02	-1.483562955e-04
3.309141235e+02	-3.159116488e-03
3.310223999e+02	7.679620292e-03
3.311306763e+02	2.029863186e-02
3.312389526e+02	5.742261652e-03
3.313472595e+02	-5.463002715e-03
3.314555359e+02	2.061279863e-02
3.315638428e+02	1.752349734e-02
3.316721497e+02	1.124017127e-02
3.317804871e+02	9.590798058e-03
3.318887939e+02	9.747881442e-03
3.319971313e+02	1.414620969e-02
3.321054688e+02	9.355173446e-03
3.322138062e+02	2.234071260e-03
3.323221741e+02	3.896534443e-02
3.324305115e+02	1.752349734e-02
3.325388794e+02	-2.268978715e-04
3.326472473e+02	5.663719960e-03
3.327556458e+02	8.726840861e-06
3.328640137e+02	3.988166340e-03
3.329724121e+02	2.341411449e-02
3.330808105e+02	-2.321339678e-03
3.331892090e+02	1.493162476e-02
3.332976074e+02	3.412194783e-03
3.334060364e+02	3.333653323e-03
3.335144653e+02	5.820802879e-03
3.336228943e+02	1.275864150e-02
3.337313232e+02	3.098028526e-02
3.338397827e+02	4.878303967e-03
3.339482422e+02	2.383300290e-02
3.340567017e+02	1.247065607e-02
3.341651611e+02	1.249683648e-02
3.342736206e+02	-1.148452330e-02
3.343821106e+02	1.553377719e-03
3.344906006e+02	2.131967247e-02
3.345990906e+02	3.676618263e-02
3.347075806e+02	3.647819627e-03
3.348160706e+02	3.019487020e-03
3.349245911e+02	3.440993279e-02
3.350331116e+02	4.731693119e-02
3.351416321e+02	2.469696105e-02
3.352501526e+02	2.134585381e-02
3.353587036e+02	3.532625362e-02
3.354672546e+02	1.637155376e-02
3.355758057e+02	-3.342380049e-03
3.356843567e+02	-8.290499449e-03
3.357929382e+02	6.475316361e-03
3.359014893e+02	1.126635168e-02
3.360100708e+02	1.451273728e-02
3.361186523e+02	1.108308788e-03
3.362272644e+02	1.529815234e-02
3.363358459e+02	2.273342200e-02
3.364444580e+02	6.710940972e-03
3.365530701e+02	7.731981110e-03
3.366616821e+02	4.069326073e-02
3.367703247e+02	-3.499463201e-03
3.368789368e+02	1.980120316e-02
3.369875793e+02	1.016676985e-02
3.370962219e+02	1.938231476e-02
3.372048645e+02	6.344413385e-03
3.373135376e+02	3.909624647e-03
3.374222107e+02	1.579558244e-03
3.375308838e+02	2.461841889e-02
3.376395569e+02	1.320371032e-02
3.377482300e+02	2.933091298e-02
3.378569336e+02	9.747881442e-03
3.379656372e+02	2.419953048e-02
3.380743408e+02	2.286432311e-03
3.381830444e+02	1.283718366e-02
3.382917480e+02	-3.132936079e-03
3.384004822e+02	-3.159116488e-03
3.385092163e+02	3.739451617e-02
3.386179504e+02	2.299522609e-02
3.387267151e+02	9.224271402e-03
3.388354492e+02	2.223599143e-02
3.389442139e+02	4.433235154e-03
3.390529785e+02	3.490736417e-04
3.391617432e+02	1.265391940e-03
3.392705383e+02	7.391634397e-03
3.393793030e+02	5.045859516e-02
3.394880981e+02	1.404148713e-02
3.395968933e+02	3.516916884e-03
3.397056885e+02	1.686898433e-02
3.398145142e+02	-1.693007187e-03
3.399233398e+02	2.993306518e-02
3.400321655e+02	5.236977339e-02
3.401409912e+02	3.464555833e-03
3.402498169e+02	7.993786596e-03
3.403586731e+02	6.111406907e-02
3.404675293e+02	2.490640432e-02
3.405763855e+02	2.626779117e-02
3.406852417e+02	2.632015198e-02
3.407940979e+02	2.760299854e-02
3.409029846e+02	5.428095348e-03
3.410118713e+02	2.129349159e-03
3.411207581e+02	8.988646441e-04
3.412296448e+02	3.281292273e-03
3.413385620e+02	6.737121381e-03
3.414474792e+02	3.464555833e-03
3.415563965e+02	2.265487984e-02
3.416653137e+02	2.880730294e-02
3.417742310e+02	1.131871343e-02
3.418831787e+02	1.642391458e-02
3.419921265e+02	6.868023891e-03
3.421010742e+02	3.412194783e-03
3.422100220e+02	4.485596437e-03
3.423190002e+02	2.171238139e-02
3.424279480e+02	1.108308788e-02
3.425369263e+02	1.152815670e-02
3.426459045e+02	4.585082456e-02
3.427549133e+02	1.862307824e-02
3.428638916e+02	8.595938794e-03
3.429729004e+02	6.894204416e-04
3.430819092e+02	-2.949672285e-03
3.431909180e+02	1.218267065e-02
3.432999573e+02	8.307952434e-03
3.434089661e+02	7.156009669e-04
3.435180054e+02	-2.844950184e-03
3.436270447e+02	2.791716531e-02
3.437361145e+02	8.857743815e-03
3.438451538e+02	2.914764918e-03
3.439542236e+02	3.435757384e-02
3.440632935e+02	2.155529801e-03
3.441723633e+02	1.019295026e-02
3.442814331e+02	1.213030890e-03
3.443905334e+02	1.341315452e-02
3.444996338e+02	4.014346923e-04
3.446087341e+02	1.464363933e-02
